,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
855,p856,s10790,Splunk,lets_encrypt_domain_investigate,"Investigate domain names and URLs of a potentially malicious website. These domain names and URLs could come from anywhere, but this Playbook was designed to work with the Splunk Analytic Story called ""Common Phishing Frameworks"", which focuses on evilginx2 phishing techniques that harvest credentials from fake login sites. The full investigation is only completed if at least one of the TLS certificates of the domains matches the issuer distinguished name of Let's Encrypt, which is a free service that provides automatically issued TLS certificates. This Playbook gathers certificate information for the domains, queries whois for the domains, takes a screenshot of each of the URLs, and does a urlscan.io scan of each of the URLs. Finally, all the results are formatted together and posted to the event comments.",detonates url,coa.Action,urlscan.io detonates url,urlscan.io
856,p857,s10793,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",enumerate_hostss,utility,Platform enumerate_hostss,Platform
856,p857,s10794,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",create_host_artifactss,utility,Platform create_host_artifactss,Platform
856,p857,s10795,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",os_filters,filter,Platform os_filters,Platform
856,p857,s10796,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",if_hosts_exists,filter,Platform if_hosts_exists,Platform
856,p857,s10797,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",playbook_log4j_respond_1s,playbook,Platform playbook_log4j_respond_1s,Platform
856,p857,s10798,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",playbook_internal_host_splunk_investigate_log4j_2s,playbook,Platform playbook_internal_host_splunk_investigate_log4j_2s,Platform
856,p857,s10799,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",playbook_internal_host_ssh_log4j_investigate_1s,playbook,Platform playbook_internal_host_ssh_log4j_investigate_1s,Platform
856,p857,s10800,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",playbook_internal_host_ssh_investigate_1s,playbook,Platform playbook_internal_host_ssh_investigate_1s,Platform
856,p857,s10801,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",playbook_internal_host_winrm_log4j_investigate_1s,playbook,Platform playbook_internal_host_winrm_log4j_investigate_1s,Platform
856,p857,s10802,Splunk,log4j_investigate,"Published in response to CVE-2021-44228, this playbook and its sub-playbooks can be used to investigate and  respond to attacks against hosts running vulnerable Java applications which use log4j.",playbook_internal_host_winrm_investigate_1s,playbook,Platform playbook_internal_host_winrm_investigate_1s,Platform
857,p858,s10805,Splunk,log4j_respond,"Published in response to CVE-2021-44228, this playbook is meant to be launched by log4j_investigate. In this playbook, the risk from an exploited host can be mitigated by optionally deleting malicious files from the hosts, blocking outbound network connections from the hosts, and/or shutting down the hosts.",enumerate_files_to_deletes,utility,Platform enumerate_files_to_deletes,Platform
857,p858,s10806,Splunk,log4j_respond,"Published in response to CVE-2021-44228, this playbook is meant to be launched by log4j_investigate. In this playbook, the risk from an exploited host can be mitigated by optionally deleting malicious files from the hosts, blocking outbound network connections from the hosts, and/or shutting down the hosts.",create_file_artifactss,utility,Platform create_file_artifactss,Platform
857,p858,s10808,Splunk,log4j_respond,"Published in response to CVE-2021-44228, this playbook is meant to be launched by log4j_investigate. In this playbook, the risk from an exploited host can be mitigated by optionally deleting malicious files from the hosts, blocking outbound network connections from the hosts, and/or shutting down the hosts.",playbook_internal_host_ssh_log4j_respond_2s,playbook,Platform playbook_internal_host_ssh_log4j_respond_2s,Platform
857,p858,s10809,Splunk,log4j_respond,"Published in response to CVE-2021-44228, this playbook is meant to be launched by log4j_investigate. In this playbook, the risk from an exploited host can be mitigated by optionally deleting malicious files from the hosts, blocking outbound network connections from the hosts, and/or shutting down the hosts.",playbook_internal_host_winrm_log4j_respond_2s,playbook,Platform playbook_internal_host_winrm_log4j_respond_2s,Platform
858,p859,s10827,Splunk,lost_device_response,This playbook demonstrates an automated response when a mobile device is lost or stolen.,lists devices,coa.Action,Platform lists devices,Platform
858,p859,s10828,Splunk,lost_device_response,This playbook demonstrates an automated response when a mobile device is lost or stolen.,locks device,coa.Action,Platform locks device,Platform
859,p860,s10853,Splunk,macos_ard_enumeration,This helper playbook uses an nmap scan to build a custom list of endpoints running an open service on TCP port 5900. This custom list will be used to enumerate MacOS High Sierra endpoints to respond to the 2017-11-28 disclosure of root user access without a password.,scans network,coa.Action,Platform scans network,Platform
860,p861,s10874,Splunk,macos_root_password_mitigate,"Responds to CVE-2017-13872 by using SSH to access MacOS endpoints. First the following information is gathered: MacOS version number, whether TCP port 5900 is open, whether the root account is enabled, and when the root account password was last changed. The gathered information is then compiled into an email and Zendesk ticket for analysis. Then through a prompt an analyst can decide whether to disable the ARD remote screen sharing service and/or add a long, random password for the root account.",executes program,coa.Action,Platform executes program,Platform
861,p862,s10915,Splunk,malicious_insider_containment,This playbook demonstrates an automated response plan to handling malicious insiders within the environment.,disables user,coa.Action,Platform disables user,Platform
862,p863,s10943,Splunk,malware_hunt_and_contain,This playbook investigates and remediates malware infections on the endpoint.,shutdowns system,coa.Action,Platform shutdowns system,Platform
862,p863,s10945,Splunk,malware_hunt_and_contain,This playbook investigates and remediates malware infections on the endpoint.,logoffs user,coa.Action,Platform logoffs user,Platform
863,p864,s10979,Splunk,mcafee_phishing_attachment_investigate,"Originally written as an example playbook for BlackHat 2017, this playbook investigates a potential phishing email with a suspicious attachment. Execution starts when a suspicious email with an attachment is forwarded to an inbox which Phantom is polling. McAfee Advanced Threat Defense is used to do static and dynamic analysis on any attachments to the email. If the attachment(s) appear malicious, any IP addresses identified during the ATD detonation are used to do geolocation and IP address reputation, further enriching the data in the original container. The ATD detonation also records the hashes of files that are created or touched. McAfee Active Response is used to search within the enterprise for those hashes, and if there are any matches they are shared on the OpenDXL message fabric.",posts ip,coa.Action,Platform posts ip,Platform
863,p864,s10980,Splunk,mcafee_phishing_attachment_investigate,"Originally written as an example playbook for BlackHat 2017, this playbook investigates a potential phishing email with a suspicious attachment. Execution starts when a suspicious email with an attachment is forwarded to an inbox which Phantom is polling. McAfee Advanced Threat Defense is used to do static and dynamic analysis on any attachments to the email. If the attachment(s) appear malicious, any IP addresses identified during the ATD detonation are used to do geolocation and IP address reputation, further enriching the data in the original container. The ATD detonation also records the hashes of files that are created or touched. McAfee Active Response is used to search within the enterprise for those hashes, and if there are any matches they are shared on the OpenDXL message fabric.",lookups hash,coa.Action,Platform lookups hash,Platform
863,p864,s10988,Splunk,mcafee_phishing_attachment_investigate,"Originally written as an example playbook for BlackHat 2017, this playbook investigates a potential phishing email with a suspicious attachment. Execution starts when a suspicious email with an attachment is forwarded to an inbox which Phantom is polling. McAfee Advanced Threat Defense is used to do static and dynamic analysis on any attachments to the email. If the attachment(s) appear malicious, any IP addresses identified during the ATD detonation are used to do geolocation and IP address reputation, further enriching the data in the original container. The ATD detonation also records the hashes of files that are created or touched. McAfee Active Response is used to search within the enterprise for those hashes, and if there are any matches they are shared on the OpenDXL message fabric.",posts hash,coa.Action,Platform posts hash,Platform
865,p866,s11026,Splunk,onboarding_demonstration,"Conduct enrichment on any URL's, IP addresses, and/or domain names in the event. Use the results to add context by updating the heads-up display and changing the severity of the event. This Playbook can be updated as needed to provide further enrichment, automate collaboration by sending emails, chat messages, or service tickets, or even to respond automatically to the event with a containment or correction action.",lookups ip,coa.Action,Platform lookups ip,Platform
867,p868,s11087,Splunk,phishing_investigate_and_respond,This playbook investigates and remediates phishing emails with Admin approval.,gets screenshot,coa.Action,Platform gets screenshot,Platform
867,p868,s11096,Splunk,phishing_investigate_and_respond,This playbook investigates and remediates phishing emails with Admin approval.,deletes email,coa.Action,Platform deletes email,Platform
867,p868,s11100,Splunk,phishing_investigate_and_respond,This playbook investigates and remediates phishing emails with Admin approval.,gets system attributes,coa.Action,Platform gets system attributes,Platform
868,p869,s11155,Splunk,phishme_email_investigate_and_respond,This playbook proactively blocks high impact indicators ingested from PhishMe. It was constructed for the Phantom Tech Session held on 04/07/2017 with PhishMe.,blocks url,coa.Action,Platform blocks url,Platform
869,p870,s11211,Splunk,pin_to_hud_sample,"Demonstrate updating the Heads-Up Display from a Playbook using a variety of indicator types, styles, and sizes.",pins to-hud,coa.API,Platform pins to-hud,Platform
869,p870,s11213,Splunk,pin_to_hud_sample,"Demonstrate updating the Heads-Up Display from a Playbook using a variety of indicator types, styles, and sizes.",calls api,coa.API,Platform calls api,Platform
870,p871,s11234,Splunk,protectwise_investigate_and_respond,"This playbook uses ProtectWise and other tools to investigate several aspects of a security alert containing a file hash and a destination IP address. If the investigation finds malicious hashes or IP addresses they will be blocked using Carbon Black Response and/or Palo Alto Networks Firewall, respectively. This playbook was constructed for the Phantom Tech Session held on 02/10/2017 with ProtectWise.",gets pcap,coa.Action,Platform gets pcap,Platform
871,p872,s11274,Splunk,ransomware_investigate_and_contain,This playbook investigates and contains ransomware detected on endpoints.,quarantines device,coa.Action,Platform quarantines device,Platform
871,p872,s11280,Splunk,ransomware_investigate_and_contain,This playbook investigates and contains ransomware detected on endpoints.,lists connections,coa.Action,Platform lists connections,Platform
872,p873,s11307,Splunk,recorded_future_correlation_response,"This playbook responds to results from a Splunk correlation search by gathering more context about the relevant network indicators and blocking access to them if approved by an analyst. By comparing traffic monitoring data with Recorded Future bulk threat feeds, Splunk identifies high-risk network connection and forwards them to Phantom. Phantom queries Recorded Future for details about why the network indicators are on the threat list, and presents a decision to the analyst about whether the ip addresses and domain names should be blocked. In the is example, Layer 4 Traffic Monitoring by Cisco WSA is used as the network monitoring data source, and both Cisco Firepower NGFW and Cisco Umbrella can be used to enforce blocking actions at the perimeter and using DNS sinkholes.",blocks ip,coa.Action,Cisco Firepower blocks ip,Cisco Firepower
872,p873,s11308,Splunk,recorded_future_correlation_response,"This playbook responds to results from a Splunk correlation search by gathering more context about the relevant network indicators and blocking access to them if approved by an analyst. By comparing traffic monitoring data with Recorded Future bulk threat feeds, Splunk identifies high-risk network connection and forwards them to Phantom. Phantom queries Recorded Future for details about why the network indicators are on the threat list, and presents a decision to the analyst about whether the ip addresses and domain names should be blocked. In the is example, Layer 4 Traffic Monitoring by Cisco WSA is used as the network monitoring data source, and both Cisco Firepower NGFW and Cisco Umbrella can be used to enforce blocking actions at the perimeter and using DNS sinkholes.",blocks domain,coa.Action,OpenDNS Umbrella blocks domain,OpenDNS Umbrella
872,p873,s11310,Splunk,recorded_future_correlation_response,"This playbook responds to results from a Splunk correlation search by gathering more context about the relevant network indicators and blocking access to them if approved by an analyst. By comparing traffic monitoring data with Recorded Future bulk threat feeds, Splunk identifies high-risk network connection and forwards them to Phantom. Phantom queries Recorded Future for details about why the network indicators are on the threat list, and presents a decision to the analyst about whether the ip addresses and domain names should be blocked. In the is example, Layer 4 Traffic Monitoring by Cisco WSA is used as the network monitoring data source, and both Cisco Firepower NGFW and Cisco Umbrella can be used to enforce blocking actions at the perimeter and using DNS sinkholes.",ips intelligence,coa.Action,Recorded Future ips intelligence,Recorded Future
872,p873,s11311,Splunk,recorded_future_correlation_response,"This playbook responds to results from a Splunk correlation search by gathering more context about the relevant network indicators and blocking access to them if approved by an analyst. By comparing traffic monitoring data with Recorded Future bulk threat feeds, Splunk identifies high-risk network connection and forwards them to Phantom. Phantom queries Recorded Future for details about why the network indicators are on the threat list, and presents a decision to the analyst about whether the ip addresses and domain names should be blocked. In the is example, Layer 4 Traffic Monitoring by Cisco WSA is used as the network monitoring data source, and both Cisco Firepower NGFW and Cisco Umbrella can be used to enforce blocking actions at the perimeter and using DNS sinkholes.",domains intelligence,coa.Action,Recorded Future domains intelligence,Recorded Future
873,p874,s11330,Splunk,recorded_future_handle_leaked_credentials,"This playbook responds to Recorded Future monitoring of leaked credentials exposed on the internet. The accounts are deduplicated, verified internally, investigated, and passed on to an account reset playbook for further action.",alerts rule lookup,coa.Action,Recorded Future alerts rule lookup,Recorded Future
873,p874,s11331,Splunk,recorded_future_handle_leaked_credentials,"This playbook responds to Recorded Future monitoring of leaked credentials exposed on the internet. The accounts are deduplicated, verified internally, investigated, and passed on to an account reset playbook for further action.",alerts data lookup,coa.Action,Recorded Future alerts data lookup,Recorded Future
873,p874,s11332,Splunk,recorded_future_handle_leaked_credentials,"This playbook responds to Recorded Future monitoring of leaked credentials exposed on the internet. The accounts are deduplicated, verified internally, investigated, and passed on to an account reset playbook for further action.",gets user attributes,coa.Action,LDAP gets user attributes,LDAP
874,p875,s11354,Splunk,recorded_future_indicator_enrichment,"Enriches ingested events that contain file hashes, IP addresses, domain names, or URLs in some of the most common fields. This enrichment pulls a variety of threat intelligence details from Recorded Future into the investigation, allowing further analysis and contextual actions.",files intelligence,coa.Action,Platform files intelligence,Platform
874,p875,s11355,Splunk,recorded_future_indicator_enrichment,"Enriches ingested events that contain file hashes, IP addresses, domain names, or URLs in some of the most common fields. This enrichment pulls a variety of threat intelligence details from Recorded Future into the investigation, allowing further analysis and contextual actions.",ips intelligence,coa.Action,Platform ips intelligence,Platform
874,p875,s11357,Splunk,recorded_future_indicator_enrichment,"Enriches ingested events that contain file hashes, IP addresses, domain names, or URLs in some of the most common fields. This enrichment pulls a variety of threat intelligence details from Recorded Future into the investigation, allowing further analysis and contextual actions.",domains intelligence,coa.Action,Platform domains intelligence,Platform
874,p875,s11359,Splunk,recorded_future_indicator_enrichment,"Enriches ingested events that contain file hashes, IP addresses, domain names, or URLs in some of the most common fields. This enrichment pulls a variety of threat intelligence details from Recorded Future into the investigation, allowing further analysis and contextual actions.",urls intelligence,coa.Action,Platform urls intelligence,Platform
875,p876,s11387,Splunk,recorded_future_threat_hunting,"Starting with a single IP address, this playbook gathers a list of related IP addresses, domain names, file hashes, and vulnerability CVE's from Recorded Future. Then Splunk is used to build threat hunting lookup tables and search across multiple data sources for events containing the related entities. Finally, IP addresses are blocked if approved by an analyst and an email is sent to notify a responder if more than 10 of a certain kind of entity are matched at once.",ips reputation,coa.Action,Recorded Future ips reputation,Recorded Future
875,p876,s11409,Splunk,recorded_future_threat_hunting,"Starting with a single IP address, this playbook gathers a list of related IP addresses, domain names, file hashes, and vulnerability CVE's from Recorded Future. Then Splunk is used to build threat hunting lookup tables and search across multiple data sources for events containing the related entities. Finally, IP addresses are blocked if approved by an analyst and an email is sent to notify a responder if more than 10 of a certain kind of entity are matched at once.",sends email,coa.Action,SMTP sends email,SMTP
877,p878,s11434,Splunk,reset_entity_risk,"This playbook grabs all of the contributing risk_rules in the event that haven't had a risk score reset. It then posts negating risk scores to Splunk after prompting the user for a reason. If no risk rules are present, a comment will be left.",add_not_found_comments,utility,Platform add_not_found_comments,Platform
877,p878,s11435,Splunk,reset_entity_risk,"This playbook grabs all of the contributing risk_rules in the event that haven't had a risk score reset. It then posts negating risk scores to Splunk after prompting the user for a reason. If no risk rules are present, a comment will be left.",artifact_add_reset_fields,utility,Platform artifact_add_reset_fields,Platform
877,p878,s11436,Splunk,reset_entity_risk,"This playbook grabs all of the contributing risk_rules in the event that haven't had a risk score reset. It then posts negating risk scores to Splunk after prompting the user for a reason. If no risk rules are present, a comment will be left.",risk_rule_filters,filter,Platform risk_rule_filters,Platform
877,p878,s11438,Splunk,reset_entity_risk,"This playbook grabs all of the contributing risk_rules in the event that haven't had a risk score reset. It then posts negating risk scores to Splunk after prompting the user for a reason. If no risk rules are present, a comment will be left.",risk_rule_decisions,decision,Platform risk_rule_decisions,Platform
877,p878,s11439,Splunk,reset_entity_risk,"This playbook grabs all of the contributing risk_rules in the event that haven't had a risk score reset. It then posts negating risk scores to Splunk after prompting the user for a reason. If no risk rules are present, a comment will be left.",reset_prompts,prompt,Platform reset_prompts,Platform
877,p878,s11440,Splunk,reset_entity_risk,"This playbook grabs all of the contributing risk_rules in the event that haven't had a risk score reset. It then posts negating risk scores to Splunk after prompting the user for a reason. If no risk rules are present, a comment will be left.",post_negative_risk_events,action,Platform post_negative_risk_events,Platform
878,p879,s11443,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,add_risk_recovery_workbooks,utility,Platform add_risk_recovery_workbooks,Platform
878,p879,s11444,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,mark_containment_report_as_evidences,utility,Platform mark_containment_report_as_evidences,Platform
878,p879,s11445,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,notable_artifact_filters,filter,Platform notable_artifact_filters,Platform
878,p879,s11446,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,update_splunks,action,Platform update_splunks,Platform
878,p879,s11447,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,collect_assets_and_identitess,utility,Platform collect_assets_and_identitess,Platform
878,p879,s11448,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,format_containment_notes,code,Platform format_containment_notes,Platform
878,p879,s11449,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,start_protect_tasks,utility,Platform start_protect_tasks,Platform
878,p879,s11450,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,add_risk_response_workbooks,utility,Platform add_risk_response_workbooks,Platform
878,p879,s11451,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,close_protect_tasks,utility,Platform close_protect_tasks,Platform
878,p879,s11452,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,tag_assets_and_identitiess,playbook,Platform tag_assets_and_identitiess,Platform
878,p879,s11453,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,high_risk_artifact_filters,filter,Platform high_risk_artifact_filters,Platform
878,p879,s11454,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,dispatch_identity_containment_playbookss,playbook,Platform dispatch_identity_containment_playbookss,Platform
878,p879,s11455,Splunk,risk_notable_auto_containment,Implements an auto-containment of available assets and identities found in artifacts with high risk scores or confirmed threats.,dispatch_asset_containment_playbookss,playbook,Platform dispatch_asset_containment_playbookss,Platform
879,p880,s11458,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,risk_notable_import_datas,playbook,Platform risk_notable_import_datas,Platform
879,p880,s11459,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,dispatch_investigate_playbookss,playbook,Platform dispatch_investigate_playbookss,Platform
879,p880,s11461,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,add_risk_investigation_workbooks,utility,Platform add_risk_investigation_workbooks,Platform
879,p880,s11462,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,start_preprocess_tasks,utility,Platform start_preprocess_tasks,Platform
879,p880,s11463,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,update_preprocess_tasks,utility,Platform update_preprocess_tasks,Platform
879,p880,s11464,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,start_investigate_tasks,utility,Platform start_investigate_tasks,Platform
879,p880,s11465,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,update_investigate_tasks,utility,Platform update_investigate_tasks,Platform
879,p880,s11466,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,risk_notable_preprocesss,playbook,Platform risk_notable_preprocesss,Platform
879,p880,s11467,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,event_id_filters,filter,Platform event_id_filters,Platform
879,p880,s11468,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,update_notables,action,Platform update_notables,Platform
879,p880,s11469,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,risk_threshold_decisions,decision,Platform risk_threshold_decisions,Platform
879,p880,s11470,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,risk_notable_auto_containments,playbook,Platform risk_notable_auto_containments,Platform
879,p880,s11471,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,close_investigates,utility,Platform close_investigates,Platform
879,p880,s11472,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,close_preprocesss,utility,Platform close_preprocesss,Platform
879,p880,s11473,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,render_verdict_notes,format,Platform render_verdict_notes,Platform
879,p880,s11474,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,close_render_verdicts,utility,Platform close_render_verdicts,Platform
879,p880,s11475,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,enrichment_output_decisions,decision,Platform enrichment_output_decisions,Platform
879,p880,s11476,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,mark_update_investigate_evidences,utility,Platform mark_update_investigate_evidences,Platform
879,p880,s11477,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,mark_close_investigate_evidences,utility,Platform mark_close_investigate_evidences,Platform
879,p880,s11478,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,mark_preprocess_evidences,utility,Platform mark_preprocess_evidences,Platform
879,p880,s11479,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,risk_notable_auto_merges,playbook,Platform risk_notable_auto_merges,Platform
879,p880,s11480,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,merge_result_decisions,decision,Platform merge_result_decisions,Platform
879,p880,s11481,Splunk,risk_notable_auto_investigate,This playbook implements an auto-investigate workflow based on a user-defined risk threshold.,sum_risk_scores,code,Platform sum_risk_scores,Platform
880,p881,s11485,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",merge_into_cases,utility,Platform merge_into_cases,Platform
880,p881,s11486,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",workbook_task_update_1s,utility,Platform workbook_task_update_1s,Platform
880,p881,s11487,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",create_case_formats,format,Platform create_case_formats,Platform
880,p881,s11488,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",workbook_task_update_2s,utility,Platform workbook_task_update_2s,Platform
880,p881,s11489,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",merge_into_case_formats,format,Platform merge_into_case_formats,Platform
880,p881,s11490,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",create_cases,utility,Platform create_cases,Platform
880,p881,s11491,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",expand_resultss,utility,Platform expand_resultss,Platform
880,p881,s11492,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",case_filters,filter,Platform case_filters,Platform
880,p881,s11493,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",format_case_outputs,format,Platform format_case_outputs,Platform
880,p881,s11494,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",format_merge_outputs,format,Platform format_merge_outputs,Platform
880,p881,s11495,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",format_joins,format,Platform format_joins,Platform
880,p881,s11496,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",find_related_eventss,utility,Platform find_related_eventss,Platform
880,p881,s11497,Splunk,risk_notable_auto_merge,"This playbook finds similar or duplicate events based on the risk_object field in a Risk Notable. If two or more events are found with no case, a case will be created with the current container. If a case is found, this container will be merged with the case. ",related_events_decisions,decision,Platform related_events_decisions,Platform
881,p882,s11500,Splunk,risk_notable_auto_undo_containment,"This playbook gathers contained assets and identities from the container and sends them playbooks with ""undo_containment"" as well as ""asset"" or ""identity"" tags.",format_playbook_notes,code,Platform format_playbook_notes,Platform
881,p882,s11501,Splunk,risk_notable_auto_undo_containment,"This playbook gathers contained assets and identities from the container and sends them playbooks with ""undo_containment"" as well as ""asset"" or ""identity"" tags.",mark_close_note_evidences,utility,Platform mark_close_note_evidences,Platform
881,p882,s11502,Splunk,risk_notable_auto_undo_containment,"This playbook gathers contained assets and identities from the container and sends them playbooks with ""undo_containment"" as well as ""asset"" or ""identity"" tags.",get_contained_indicatorss,utility,Platform get_contained_indicatorss,Platform
881,p882,s11503,Splunk,risk_notable_auto_undo_containment,"This playbook gathers contained assets and identities from the container and sends them playbooks with ""undo_containment"" as well as ""asset"" or ""identity"" tags.",start_undo_containment_tasks,utility,Platform start_undo_containment_tasks,Platform
881,p882,s11506,Splunk,risk_notable_auto_undo_containment,"This playbook gathers contained assets and identities from the container and sends them playbooks with ""undo_containment"" as well as ""asset"" or ""identity"" tags.",dispatch_identity_undo_containment_playbookss,playbook,Platform dispatch_identity_undo_containment_playbookss,Platform
881,p882,s11507,Splunk,risk_notable_auto_undo_containment,"This playbook gathers contained assets and identities from the container and sends them playbooks with ""undo_containment"" as well as ""asset"" or ""identity"" tags.",dispatch_asset_undo_containment_playbookss,playbook,Platform dispatch_asset_undo_containment_playbookss,Platform
